사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6792407,2022051,1168010100,11680014,서울특별시 강남구14,서울특별시 강남구 역삼동(차병원사거리 부근),3,8,0,3,5,0,127.0341919,37.5071549,"{""type"":""Polygon"",""coordinates"":[[[127.03509024,37.5071549],[127.03507298,37.50701588],[127.03502186,37.5068822],[127.03493884,37.50675899],[127.03482713,37.50665101],[127.034691,37.50656238],[127.03453569,37.50649653],[127.03436718,37.50645598],[127.03419192,37.50644229],[127.03401667,37.50645598],[127.03384815,37.50649653],[127.03369285,37.50656238],[127.03355672,37.50665101],[127.033445,37.50675899],[127.03336199,37.5068822],[127.03331087,37.50701588],[127.03329361,37.5071549],[127.03331087,37.50729393],[127.03336199,37.50742761],[127.033445,37.50755081],[127.03355672,37.50765879],[127.03369285,37.50774742],[127.03384815,37.50781327],[127.03401667,37.50785382],[127.03419192,37.50786751],[127.03436718,37.50785382],[127.03453569,37.50781327],[127.034691,37.50774742],[127.03482713,37.50765879],[127.03493884,37.50755081],[127.03502186,37.50742761],[127.03507298,37.50729393],[127.03509024,37.5071549]]]}"
6789652,2022051,1168010800,11680015,서울특별시 강남구15,서울특별시 강남구 논현동(거평타운오피스텔 부근),3,9,0,3,4,2,127.029673,37.50605537,"{""type"":""Polygon"",""coordinates"":[[[127.03057135,37.50605537],[127.03055409,37.50591634],[127.03050297,37.50578266],[127.03041996,37.50565945],[127.03030824,37.50555146],[127.03017211,37.50546284],[127.0300168,37.50539699],[127.02984829,37.50535643],[127.02967303,37.50534274],[127.02949778,37.50535643],[127.02932926,37.50539699],[127.02917396,37.50546284],[127.02903783,37.50555146],[127.02892611,37.50565945],[127.0288431,37.50578266],[127.02879198,37.50591634],[127.02877472,37.50605537],[127.02879198,37.50619439],[127.0288431,37.50632808],[127.02892611,37.50645128],[127.02903783,37.50655927],[127.02917396,37.50664789],[127.02932926,37.50671374],[127.02949778,37.50675429],[127.02967303,37.50676799],[127.02984829,37.50675429],[127.0300168,37.50671374],[127.03017211,37.50664789],[127.03030824,37.50655927],[127.03041996,37.50645128],[127.03050297,37.50632808],[127.03055409,37.50619439],[127.03057135,37.50605537]]]}"
6789530,2022051,1168010700,11680016,서울특별시 강남구16,서울특별시 강남구 신사동(도산공원사거리 부근),3,7,0,3,4,0,127.0341034,37.52139599,"{""type"":""Polygon"",""coordinates"":[[[127.03500172,37.52139599],[127.03498446,37.52125699],[127.03493334,37.52112334],[127.03485032,37.52100016],[127.03473861,37.52089219],[127.03460248,37.52080358],[127.03444717,37.52073774],[127.03427866,37.5206972],[127.0341034,37.52068351],[127.03392815,37.5206972],[127.03375963,37.52073774],[127.03360433,37.52080358],[127.0334682,37.52089219],[127.03335648,37.52100016],[127.03327347,37.52112334],[127.03322235,37.52125699],[127.03320509,37.52139599],[127.03322235,37.52153499],[127.03327347,37.52166864],[127.03335648,37.52179182],[127.0334682,37.52189979],[127.03360433,37.52198839],[127.03375963,37.52205423],[127.03392815,37.52209477],[127.0341034,37.52210846],[127.03427866,37.52209477],[127.03444717,37.52205423],[127.03460248,37.52198839],[127.03473861,37.52189979],[127.03485032,37.52179182],[127.03493334,37.52166864],[127.03498446,37.52153499],[127.03500172,37.52139599]]]}"
6792382,2022051,1168010600,11680017,서울특별시 강남구17,서울특별시 강남구 대치동(포스코사거리 부근),3,6,0,3,2,1,127.0561458,37.50651835,"{""type"":""Polygon"",""coordinates"":[[[127.05704409,37.50651835],[127.05702683,37.50637932],[127.05697571,37.50624564],[127.05689269,37.50612244],[127.05678098,37.50601445],[127.05664485,37.50592583],[127.05648954,37.50585997],[127.05632102,37.50581942],[127.05614577,37.50580573],[127.05597052,37.50581942],[127.055802,37.50585997],[127.05564669,37.50592583],[127.05551057,37.50601445],[127.05539885,37.50612244],[127.05531584,37.50624564],[127.05526472,37.50637932],[127.05524746,37.50651835],[127.05526472,37.50665737],[127.05531584,37.50679106],[127.05539885,37.50691426],[127.05551057,37.50702225],[127.05564669,37.50711087],[127.055802,37.50717672],[127.05597052,37.50721727],[127.05614577,37.50723097],[127.05632102,37.50721727],[127.05648954,37.50717672],[127.05664485,37.50711087],[127.05678098,37.50702225],[127.05689269,37.50691426],[127.05697571,37.50679106],[127.05702683,37.50665737],[127.05704409,37.50651835]]]}"
6789504,2022051,1168011800,11680018,서울특별시 강남구18,서울특별시 강남구 도곡동(매봉역앞교차로 부근),3,5,0,3,2,0,127.0456317,37.48646819,"{""type"":""Polygon"",""coordinates"":[[[127.04653006,37.48646819],[127.0465128,37.48632912],[127.04646168,37.48619541],[127.04637867,37.48607217],[127.04626695,37.48596415],[127.04613083,37.4858755],[127.04597552,37.48580963],[127.045807,37.48576907],[127.04563175,37.48575537],[127.0454565,37.48576907],[127.04528798,37.48580963],[127.04513267,37.4858755],[127.04499654,37.48596415],[127.04488483,37.48607217],[127.04480181,37.48619541],[127.04475069,37.48632912],[127.04473343,37.48646819],[127.04475069,37.48660725],[127.04480181,37.48674097],[127.04488483,37.4868642],[127.04499654,37.48697222],[127.04513267,37.48706086],[127.04528798,37.48712674],[127.0454565,37.4871673],[127.04563175,37.48718099],[127.045807,37.4871673],[127.04597552,37.48712674],[127.04613083,37.48706086],[127.04626695,37.48697222],[127.04637867,37.4868642],[127.04646168,37.48674097],[127.0465128,37.48660725],[127.04653006,37.48646819]]]}"
6789657,2022051,1168010400,11680019,서울특별시 강남구19,서울특별시 강남구 청담동(한양아파트앞교차로 부근),3,4,0,3,1,0,127.0404074,37.52682882,"{""type"":""Polygon"",""coordinates"":[[[127.0413057,37.52682882],[127.04128844,37.52668983],[127.04123732,37.52655619],[127.04115431,37.52643302],[127.04104259,37.52632506],[127.04090646,37.52623646],[127.04075115,37.52617062],[127.04058264,37.52613008],[127.04040738,37.52611639],[127.04023213,37.52613008],[127.04006361,37.52617062],[127.03990831,37.52623646],[127.03977218,37.52632506],[127.03966046,37.52643302],[127.03957745,37.52655619],[127.03952633,37.52668983],[127.03950907,37.52682882],[127.03952633,37.52696781],[127.03957745,37.52710145],[127.03966046,37.52722462],[127.03977218,37.52733258],[127.03990831,37.52742118],[127.04006361,37.52748701],[127.04023213,37.52752755],[127.04040738,37.52754124],[127.04058264,37.52752755],[127.04075115,37.52748701],[127.04090646,37.52742118],[127.04104259,37.52733258],[127.04115431,37.52722462],[127.04123732,37.52710145],[127.04128844,37.52696781],[127.0413057,37.52682882]]]}"
6789580,2022051,1168010500,11680020,서울특별시 강남구20,서울특별시 강남구 삼성동(KTF타워 부근),3,3,0,3,0,0,127.0527558,37.50578448,"{""type"":""Polygon"",""coordinates"":[[[127.05365415,37.50578448],[127.05363689,37.50564545],[127.05358577,37.50551177],[127.05350276,37.50538856],[127.05339104,37.50528057],[127.05325491,37.50519195],[127.05309961,37.50512609],[127.05293109,37.50508554],[127.05275584,37.50507185],[127.05258058,37.50508554],[127.05241207,37.50512609],[127.05225676,37.50519195],[127.05212063,37.50528057],[127.05200891,37.50538856],[127.0519259,37.50551177],[127.05187478,37.50564545],[127.05185752,37.50578448],[127.05187478,37.5059235],[127.0519259,37.50605719],[127.05200891,37.50618039],[127.05212063,37.50628838],[127.05225676,37.506377],[127.05241207,37.50644285],[127.05258058,37.50648341],[127.05275584,37.5064971],[127.05293109,37.50648341],[127.05309961,37.50644285],[127.05325491,37.506377],[127.05339104,37.50628838],[127.05350276,37.50618039],[127.05358577,37.50605719],[127.05363689,37.5059235],[127.05365415,37.50578448]]]}"
6789476,2022051,1171010600,11710001,서울특별시 송파구1,서울특별시 송파구 삼전동(배명고교앞교차로 부근),4,9,0,6,3,0,127.096699,37.49765016,"{""type"":""Polygon"",""coordinates"":[[[127.09759731,37.49765016],[127.09758005,37.49751112],[127.09752893,37.49737742],[127.09744591,37.49725421],[127.0973342,37.4971462],[127.09719807,37.49705757],[127.09704276,37.49699171],[127.09687424,37.49695115],[127.09669899,37.49693746],[127.09652374,37.49695115],[127.09635522,37.49699171],[127.09619992,37.49705757],[127.09606379,37.4971462],[127.09595207,37.49725421],[127.09586906,37.49737742],[127.09581794,37.49751112],[127.09580068,37.49765016],[127.09581794,37.49778921],[127.09586906,37.4979229],[127.09595207,37.49804612],[127.09606379,37.49815412],[127.09619992,37.49824275],[127.09635522,37.49830861],[127.09652374,37.49834917],[127.09669899,37.49836286],[127.09687424,37.49834917],[127.09704276,37.49830861],[127.09719807,37.49824275],[127.0973342,37.49815412],[127.09744591,37.49804612],[127.09752893,37.4979229],[127.09758005,37.49778921],[127.09759731,37.49765016]]]}"
6789450,2022051,1171010800,11710002,서울특별시 송파구2,서울특별시 송파구 문정동(문정역앞교차로 부근),4,12,0,5,7,0,127.1223242,37.48619742,"{""type"":""Polygon"",""coordinates"":[[[127.1232225,37.48619742],[127.12320524,37.48605836],[127.12315412,37.48592464],[127.12307111,37.4858014],[127.12295939,37.48569339],[127.12282327,37.48560474],[127.12266796,37.48553887],[127.12249944,37.4854983],[127.12232419,37.48548461],[127.12214894,37.4854983],[127.12198042,37.48553887],[127.12182511,37.48560474],[127.12168898,37.48569339],[127.12157727,37.4858014],[127.12149425,37.48592464],[127.12144313,37.48605836],[127.12142587,37.48619742],[127.12144313,37.48633649],[127.12149425,37.4864702],[127.12157727,37.48659344],[127.12168898,37.48670146],[127.12182511,37.4867901],[127.12198042,37.48685597],[127.12214894,37.48689654],[127.12232419,37.48691023],[127.12249944,37.48689654],[127.12266796,37.48685597],[127.12282327,37.4867901],[127.12295939,37.48670146],[127.12307111,37.48659344],[127.12315412,37.4864702],[127.12320524,37.48633649],[127.1232225,37.48619742]]]}"
6789552,2022051,1171010700,11710003,서울특별시 송파구3,서울특별시 송파구 가락동(가락시장입구교차로 부근),3,6,0,5,1,0,127.1087019,37.49552726,"{""type"":""Polygon"",""coordinates"":[[[127.10960023,37.49552726],[127.10958297,37.49538822],[127.10953185,37.49525451],[127.10944884,37.49513129],[127.10933712,37.49502329],[127.10920099,37.49493465],[127.10904568,37.49486879],[127.10887717,37.49482823],[127.10870191,37.49481454],[127.10852666,37.49482823],[127.10835814,37.49486879],[127.10820284,37.49493465],[127.10806671,37.49502329],[127.10795499,37.49513129],[127.10787198,37.49525451],[127.10782086,37.49538822],[127.1078036,37.49552726],[127.10782086,37.49566631],[127.10787198,37.49580001],[127.10795499,37.49592323],[127.10806671,37.49603123],[127.10820284,37.49611987],[127.10835814,37.49618573],[127.10852666,37.49622629],[127.10870191,37.49623998],[127.10887717,37.49622629],[127.10904568,37.49618573],[127.10920099,37.49611987],[127.10933712,37.49603123],[127.10944884,37.49592323],[127.10953185,37.49580001],[127.10958297,37.49566631],[127.10960023,37.49552726]]]}"
6789578,2022051,1171011100,11710004,서울특별시 송파구4,서울특별시 송파구 방이동(잠실진주아파트앞교차 부근),3,6,0,5,1,0,127.109729,37.51554086,"{""type"":""Polygon"",""coordinates"":[[[127.11062733,37.51554086],[127.11061007,37.51540185],[127.11055895,37.51526819],[127.11047594,37.515145],[127.11036422,37.51503702],[127.1102281,37.51494841],[127.11007279,37.51488256],[127.10990427,37.51484202],[127.10972902,37.51482832],[127.10955377,37.51484202],[127.10938525,37.51488256],[127.10922994,37.51494841],[127.10909381,37.51503702],[127.1089821,37.515145],[127.10889908,37.51526819],[127.10884796,37.51540185],[127.1088307,37.51554086],[127.10884796,37.51567987],[127.10889908,37.51581354],[127.1089821,37.51593672],[127.10909381,37.5160447],[127.10922994,37.51613331],[127.10938525,37.51619915],[127.10955377,37.5162397],[127.10972902,37.51625339],[127.10990427,37.5162397],[127.11007279,37.51619915],[127.1102281,37.51613331],[127.11036422,37.5160447],[127.11047594,37.51593672],[127.11055895,37.51581354],[127.11061007,37.51567987],[127.11062733,37.51554086]]]}"
6789592,2022051,1171010700,11710005,서울특별시 송파구5,서울특별시 송파구 가락동(송파경찰서앞교차로 부근),3,6,0,3,3,0,127.1283563,37.50153972,"{""type"":""Polygon"",""coordinates"":[[[127.12925461,37.50153972],[127.12923735,37.50140068],[127.12918623,37.50126699],[127.12910322,37.50114378],[127.1289915,37.50103578],[127.12885538,37.50094715],[127.12870007,37.5008813],[127.12853155,37.50084074],[127.1283563,37.50082705],[127.12818105,37.50084074],[127.12801253,37.5008813],[127.12785722,37.50094715],[127.12772109,37.50103578],[127.12760938,37.50114378],[127.12752636,37.50126699],[127.12747524,37.50140068],[127.12745798,37.50153972],[127.12747524,37.50167875],[127.12752636,37.50181244],[127.12760938,37.50193565],[127.12772109,37.50204365],[127.12785722,37.50213228],[127.12801253,37.50219813],[127.12818105,37.50223869],[127.1283563,37.50225238],[127.12853155,37.50223869],[127.12870007,37.50219813],[127.12885538,37.50213228],[127.1289915,37.50204365],[127.12910322,37.50193565],[127.12918623,37.50181244],[127.12923735,37.50167875],[127.12925461,37.50153972]]]}"
6792432,2022051,1171010200,11710006,서울특별시 송파구6,서울특별시 송파구 신천동(잠실역사거리 부근),3,4,0,3,1,0,127.1002345,37.51352612,"{""type"":""Polygon"",""coordinates"":[[[127.10113284,37.51352612],[127.10111558,37.51338711],[127.10106446,37.51325344],[127.10098145,37.51313024],[127.10086973,37.51302227],[127.1007336,37.51293365],[127.10057829,37.5128678],[127.10040978,37.51282725],[127.10023452,37.51281356],[127.10005927,37.51282725],[127.09989075,37.5128678],[127.09973545,37.51293365],[127.09959932,37.51302227],[127.0994876,37.51313024],[127.09940459,37.51325344],[127.09935347,37.51338711],[127.09933621,37.51352612],[127.09935347,37.51366513],[127.09940459,37.5137988],[127.0994876,37.51392199],[127.09959932,37.51402997],[127.09973545,37.51411858],[127.09989075,37.51418443],[127.10005927,37.51422498],[127.10023452,37.51423867],[127.10040978,37.51422498],[127.10057829,37.51418443],[127.1007336,37.51411858],[127.10086973,37.51402997],[127.10098145,37.51392199],[127.10106446,37.5137988],[127.10111558,37.51366513],[127.10113284,37.51352612]]]}"
6789521,2022051,1174010900,11740001,서울특별시 강동구1,서울특별시 강동구 천호동(천호사거리 부근),3,7,0,3,4,0,127.1236444,37.53866077,"{""type"":""Polygon"",""coordinates"":[[[127.12454275,37.53866077],[127.12452549,37.53852181],[127.12447437,37.53838818],[127.12439135,37.53826503],[127.12427964,37.53815709],[127.12414351,37.5380685],[127.1239882,37.53800268],[127.12381969,37.53796214],[127.12364443,37.53794846],[127.12346918,37.53796214],[127.12330066,37.53800268],[127.12314536,37.5380685],[127.12300923,37.53815709],[127.12289751,37.53826503],[127.1228145,37.53838818],[127.12276338,37.53852181],[127.12274612,37.53866077],[127.12276338,37.53879974],[127.1228145,37.53893336],[127.12289751,37.53905651],[127.12300923,37.53916445],[127.12314536,37.53925304],[127.12330066,37.53931886],[127.12346918,37.53935939],[127.12364443,37.53937308],[127.12381969,37.53935939],[127.1239882,37.53931886],[127.12414351,37.53925304],[127.12427964,37.53916445],[127.12439135,37.53905651],[127.12447437,37.53893336],[127.12452549,37.53879974],[127.12454275,37.53866077]]]}"
6789523,2022051,1174010600,11740002,서울특별시 강동구2,서울특별시 강동구 둔촌동(길동사거리 부근),3,6,0,3,3,0,127.1386109,37.53347965,"{""type"":""Polygon"",""coordinates"":[[[127.13950918,37.53347965],[127.13949192,37.53334068],[127.1394408,37.53320704],[127.13935779,37.53308389],[127.13924607,37.53297594],[127.13910994,37.53288734],[127.13895464,37.53282151],[127.13878612,37.53278098],[127.13861087,37.53276729],[127.13843561,37.53278098],[127.1382671,37.53282151],[127.13811179,37.53288734],[127.13797566,37.53297594],[127.13786394,37.53308389],[127.13778093,37.53320704],[127.13772981,37.53334068],[127.13771255,37.53347965],[127.13772981,37.53361863],[127.13778093,37.53375226],[127.13786394,37.53387542],[127.13797566,37.53398337],[127.13811179,37.53407196],[127.1382671,37.53413779],[127.13843561,37.53417832],[127.13861087,37.53419201],[127.13878612,37.53417832],[127.13895464,37.53413779],[127.13910994,37.53407196],[127.13924607,37.53398337],[127.13935779,37.53387542],[127.1394408,37.53375226],[127.13949192,37.53361863],[127.13950918,37.53347965]]]}"
6789546,2022051,1174010800,11740003,서울특별시 강동구3,서울특별시 강동구 성내동(올림픽공원북2문 부근),3,5,0,3,1,1,127.1284709,37.52407407,"{""type"":""Polygon"",""coordinates"":[[[127.1293692,37.52407407],[127.12935194,37.52393508],[127.12930082,37.52380143],[127.12921781,37.52367825],[127.12910609,37.52357029],[127.12896996,37.52348169],[127.12881465,37.52341585],[127.12864614,37.52337531],[127.12847088,37.52336162],[127.12829563,37.52337531],[127.12812711,37.52341585],[127.12797181,37.52348169],[127.12783568,37.52357029],[127.12772396,37.52367825],[127.12764095,37.52380143],[127.12758983,37.52393508],[127.12757257,37.52407407],[127.12758983,37.52421306],[127.12764095,37.52434672],[127.12772396,37.52446989],[127.12783568,37.52457785],[127.12797181,37.52466645],[127.12812711,37.52473229],[127.12829563,37.52477283],[127.12847088,37.52478652],[127.12864614,37.52477283],[127.12881465,37.52473229],[127.12896996,37.52466645],[127.12910609,37.52457785],[127.12921781,37.52446989],[127.12930082,37.52434672],[127.12935194,37.52421306],[127.1293692,37.52407407]]]}"
